pid,label
73667,0.001722
73669,0.005903
73672,0.004576
73674,0.873691
73676,0.004448
73677,0.000762
73678,0.00101
73681,0.004878
73682,0.000619
73686,0.382926
73687,0.004866
73688,0.003221
73689,0.003121
73693,0.001037
73694,0.002505
73695,0.002428
73702,0.001887
73703,0.005464
73705,0.002984
73707,0.005381
73710,0.005811
73711,0.000499
73712,0.008921
73715,0.002231
73719,0.007623
73721,0.003092
73723,0.252742
73725,0.001171
73728,0.001488
73729,0.002294
73732,0.002986
73733,0.003369
73734,0.000268
73736,0.001025
73737,0.01525
73739,0.001343
73740,0.001219
73742,0.001674
73747,0.003345
73748,0.003269
73751,0.000768
73752,0.004384
73754,0.003137
73755,0.00243
73756,0.003683
73757,0.008832
73759,0.01869
73763,0.770295
73765,0.732047
73769,0.004356
73771,0.002025
73772,0.025178
73773,0.001193
73777,0.007519
73783,0.002713
73785,0.000731
73791,0.000596
73792,0.184078
73793,0.005706
73799,0.003203
73803,0.000832
73807,0.006668
73809,0.005059
73813,0.000804
73814,0.103615
73816,0.000874
73817,0.004502
73819,0.001784
73822,0.004205
73823,0.004178
73824,2.4e-05
73831,0.005815
73834,0.000535
73836,0.001566
73837,0.000655
73840,0.004506
73844,0.004692
73848,0.000759
73853,0.003291
73859,0.000573
73860,0.002236
73862,0.001003
73863,0.001135
73871,0.000521
73874,0.060871
73876,0.014139
73878,0.003342
73882,0.008228
73883,0.004626
73887,0.015722
74060,0.007547
74061,0.007163
74062,0.001584
74063,0.004257
74067,0.001996
74072,0.001504
74073,0.00657
74074,0.011376
74075,0.008418
74076,0.006565
74079,0.017691
74081,0.004391
74082,0.004321
74084,0.004134
74085,1.6e-05
74086,0.000483
74087,0.002358
74088,0.000964
74093,0.04821
74094,0.003551
74095,0.001778
74097,0.001655
74098,0.002934
74102,0.000509
74104,0.006065
74106,0.002335
74107,0.005039
74108,0.005836
74109,0.005246
74110,0.001111
74113,0.424434
74114,0.008972
74116,0.012764
74118,0.002575
74119,0.002285
74123,0.003757
74126,0.006267
74128,0.001384
74129,0.002012
74131,0.00072
74132,0.003553
74133,0.003405
74134,0.003421
74136,0.002044
74137,0.00297
74138,0.002053
74142,0.003177
74143,0.000992
74144,0.00128
74145,0.003813
74146,0.002419
74149,0.002659
74164,0.005411
74168,0.00053
74180,0.006943
74181,0.046973
74182,0.012235
74189,0.009371
74192,0.044458
74194,0.017521
74199,0.00132
74200,0.000669
74201,0.003803
74202,0.00383
74204,0.008581
74213,0.004025
74216,0.000698
74219,0.008907
74220,0.009938
74223,0.000475
74224,0.001036
74227,0.003811
74228,0.001817
74230,0.00246
74231,0.004904
74232,0.006068
74254,0.011587
74255,0.000235
74256,0.005258
74257,0.003306
74259,0.002128
74261,0.006127
74262,0.002083
74263,0.00582
74265,0.012131
74266,0.002432
74269,0.002858
74273,0.000772
74274,0.000327
74275,0.003219
74282,0.005532
74283,0.008535
74284,0.001173
74285,0.003614
74288,0.014458
74290,0.007655
74295,0.132315
74304,0.161389
74305,0.000362
74306,0.024235
74307,0.002801
74312,0.000949
74313,0.001551
74314,0.001295
74317,0.002504
74319,0.001291
74320,0.7695
74322,0.009432
74323,0.055919
74324,0.014214
74326,0.000972
74327,0.003181
74330,0.002156
74332,0.079769
74338,0.001889
74340,0.005083
74345,0.006736
74348,0.000709
74352,0.007056
74358,0.006429
74360,0.003868
74361,0.00415
74368,0.016776
74370,0.002482
74374,0.002708
74376,0.006765
74377,0.003852
74384,0.016806
74388,0.015266
74390,0.002332
74391,0.001254
74392,0.002563
74394,0.55974
74407,0.00041
74408,0.005602
74409,0.002692
74411,0.008367
74417,0.005475
74418,0.002897
74425,0.004287
74431,0.013098
74433,0.001342
74434,0.00049
74438,0.021741
74445,0.006418
74449,0.008327
74455,0.530496
74460,0.002407
74463,0.000259
74466,0.000701
74473,0.001694
74481,0.002975
74488,0.010853
74493,0.018346
74501,0.000874
74502,0.014752
74503,0.000803
74504,0.000299
74505,0.002356
74506,0.00245
74508,0.001343
74525,0.004155
74531,0.002377
74535,0.003844
74536,0.026334
74539,0.001365
74550,0.003134
74555,0.002407
74557,0.002055
74558,0.004933
74560,0.000151
74562,0.002429
74563,0.024814
74574,0.012049
74576,0.001601
74578,0.001915
74579,0.004985
74581,0.00538
74582,0.002755
74588,0.00411
74590,0.000864
74596,0.001242
74597,0.003232
74599,0.0207
74600,0.00353
74601,0.000506
74609,0.010655
74610,0.001686
74613,0.000103
74625,0.00113
74626,0.000804
74628,0.006541
74629,0.002867
74635,0.014437
74636,0.004079
74638,0.005643
74639,0.005326
74641,0.002631
74644,0.153937
74647,0.002611
74657,0.002066
74658,0.001561
74659,0.000961
74660,0.001601
74667,0.002359
74675,0.015997
74676,0.000552
74677,0.005226
74686,0.002044
74687,0.01669
74688,0.001567
74689,0.001835
74693,0.003123
74695,0.002332
74697,0.029365
74706,0.014763
74709,0.014914
74712,0.036532
74721,0.00615
74729,0.002985
74730,0.030236
74738,0.189824
74741,0.037036
74750,0.002778
74755,0.005174
74756,0.004549
74758,0.002518
74761,0.012188
74762,0.010044
74765,0.002597
74766,0.609103
74769,0.005363
74777,0.887277
74778,0.132371
74780,0.032156
74783,0.003272
74785,0.0028
74795,0.007705
74797,0.002445
74799,0.007261
74804,0.003877
74805,0.003063
74808,0.001159
74810,0.266363
74814,0.018813
74824,0.011976
74829,0.00028
74830,0.003145
74831,0.006675
74834,0.007054
74837,0.000445
74838,0.000983
74857,0.002441
74860,0.005702
74862,0.000997
74871,0.017178
74873,0.003827
74878,0.004136
74879,0.001671
74880,0.002128
74882,0.000326
74883,0.003933
74885,0.004971
74892,0.222236
74893,0.003535
74905,0.003539
74912,0.06162
74914,0.002137
74915,0.000909
74917,0.00288
74920,0.006313
74923,0.007564
74924,0.001812
74929,0.005484
74933,0.000363
74934,0.016353
74936,0.002495
74938,0.004245
74939,0.00191
74940,0.013436
74942,0.010448
74943,0.009758
74945,0.001748
74953,0.001843
74954,0.019235
74956,0.011853
74958,0.022238
74959,0.148406
74966,0.000995
74970,0.006282
74971,0.002785
74973,0.000951
74974,0.000817
74975,0.002592
74978,0.003471
74979,0.002595
74981,0.93632
74990,0.129139
74992,0.014264
74998,0.00357
75006,0.003655
75010,0.006894
75012,0.002055
75021,0.009184
75026,0.024756
75027,0.257438
75028,0.00409
75030,0.001694
75036,0.004629
75042,0.00268
75043,0.000372
75044,0.002191
75046,0.000344
75047,0.000136
75049,0.006713
75052,0.002457
75054,0.002619
75057,0.007633
75062,0.016814
75063,0.008239
75066,0.005505
75068,0.018486
75069,0.000679
75077,0.00339
75080,0.00377
75081,0.001806
75089,0.002166
75092,0.001248
75096,0.000375
75098,0.00371
75101,0.003788
75102,0.002608
75103,0.002032
75104,0.00796
75109,0.002402
75110,0.001067
75112,0.003606
75121,0.018252
75125,8.9e-05
75127,0.005658
75128,0.018323
75130,0.026936
75131,0.000917
75132,0.005369
75133,0.009928
75135,0.511814
75136,0.000647
75137,0.003439
75138,0.00083
75139,0.023023
75140,0.003535
75148,0.005416
75150,0.009364
75155,0.001735
75160,0.011221
75161,0.002501
75163,0.003901
75164,0.002789
75166,0.014029
75172,0.00107
75175,0.00258
75176,0.001017
75179,0.022777
75183,0.014318
75185,0.006394
75187,0.007147
75188,0.006048
75190,0.014111
75191,0.000293
75192,0.012858
75194,0.024978
75206,0.002983
75208,0.002782
75209,0.001374
75210,0.000666
75212,0.006044
75213,0.002666
75215,0.005855
75217,0.002652
75220,0.004901
75221,0.029204
75222,0.001525
75225,0.000223
75229,0.003464
75230,0.000855
75233,0.003341
75240,0.000685
75246,0.027813
75248,0.001214
75249,0.00811
75252,0.00075
75255,0.003404
75258,0.004205
75259,0.003651
75262,0.276293
75263,0.010341
75264,0.002114
75266,0.414852
75268,0.964174
75269,0.72086
75271,0.013048
75272,0.003834
75273,0.651623
75275,0.001375
75288,0.000683
75291,0.004465
75292,0.003351
75293,0.004834
75294,0.005974
75296,0.020176
75305,0.002052
75306,0.011666
75307,0.006717
75312,0.008246
75314,0.000931
75318,0.000297
75319,0.001615
75320,0.000831
75321,0.001578
75324,0.010259
75325,0.017602
75326,0.012341
75333,0.003304
75335,0.097178
75338,0.001119
75341,0.002309
75342,0.006224
75344,0.00057
75345,0.005142
75346,0.020459
75348,0.000711
75349,0.002402
75353,0.005452
75357,0.004423
75362,0.00932
75363,0.004245
75365,0.015737
75366,0.005208
75370,0.000886
75382,0.002399
75387,0.000665
75388,0.6114
75389,0.000506
75400,0.00109
75402,0.018509
75407,0.007156
75408,0.004553
75414,0.005301
75416,0.002448
75422,0.002806
75425,0.023294
75430,0.001203
75440,0.059563
75442,0.002417
75443,0.001466
75447,0.013613
75449,0.004894
75452,0.125656
75460,0.001106
75462,0.032832
75463,0.011275
75465,0.008324
75469,0.055371
75485,0.003868
75489,0.001586
75491,0.002247
75493,0.002257
75495,0.00154
75496,0.000838
75498,0.01293
75502,0.008326
75503,0.00328
75508,0.002964
75514,0.003041
75516,0.007516
75518,0.010281
75520,0.006129
75526,0.001757
75529,0.009564
75532,0.003484
75535,0.000779
75538,0.010053
75544,0.002852
75548,0.005783
75556,0.007483
75560,0.008229
75563,0.003196
75566,0.007257
75567,0.041666
75568,0.524514
75570,0.016567
75574,0.002721
75579,0.026603
75599,0.011164
75603,0.006196
75607,0.519813
75608,0.011291
75609,0.727374
75610,0.723466
75611,0.010475
75613,0.003096
75615,0.021832
75624,0.009117
75625,0.00794
75626,0.002392
75627,0.000512
75629,0.016553
75630,0.00129
75632,0.001038
75633,0.000592
75635,0.003147
75636,0.001505
75637,0.004887
75638,0.687723
75645,0.002542
75647,0.007538
75650,0.004409
75651,0.009148
75653,0.006585
75657,0.000695
75664,0.005539
75669,0.007057
75671,0.001418
75672,0.001059
75677,0.001011
75682,0.001444
75686,0.182888
75692,0.004006
75698,0.012441
75708,0.000745
75718,0.005443
75727,0.007598
75729,0.009883
75731,0.00561
75732,0.045393
75736,0.001398
75738,0.002608
75741,0.004432
75747,0.019686
75750,0.975649
75763,0.001893
75764,0.00215
75765,0.004472
75766,0.001817
75767,0.003781
75769,0.009533
75775,0.006337
75777,0.005564
75778,0.009335
75783,0.003782
75786,0.00048
75789,0.002903
75790,0.001838
75791,0.001327
75795,0.008046
75799,0.001343
75802,0.003841
75803,0.017572
75814,0.014826
75816,0.035148
75819,0.002107
75823,0.02804
75825,0.000533
75826,0.001307
75827,0.000893
75830,0.009355
75831,0.006043
75832,0.004259
75833,2.7e-05
75835,0.000228
75836,0.004644
75837,0.058976
75841,0.008547
75843,0.021574
75844,0.001607
75847,0.000555
75848,0.017979
75850,0.006669
75851,0.005924
75853,0.004186
75855,0.004557
75856,0.001459
75857,0.020516
75859,0.000143
75860,0.000888
75861,0.002169
75866,0.008318
75895,0.030586
75902,0.002529
75905,0.001007
75906,0.001755
75919,0.003008
75928,0.020365
75931,0.021349
75934,0.004288
75942,0.001956
75945,0.000886
75946,0.003431
75948,0.007271
75966,0.006483
75967,0.002117
75971,0.000781
75978,0.009192
75988,0.003797
75993,0.000442
76004,0.028742
76008,0.003626
76017,0.000884
76019,0.00201
76038,0.006297
76044,0.000545
76047,0.008208
76054,0.003119
76056,0.003485
76057,0.01396
76062,0.003162
76065,0.004856
76079,0.002356
76087,0.001543
76089,0.115372
76093,0.012303
76099,0.866681
76103,0.012716
76112,0.002912
76116,0.000143
76120,0.015868
76123,0.000453
76131,0.011624
76138,0.00047
76143,0.003141
76146,0.002553
76147,0.005426
76164,0.003816
76167,0.002015
76173,0.003311
76177,0.006193
76180,0.00143
76186,0.034768
76206,0.004709
76216,0.327804
76221,0.901334
76222,0.773068
76227,0.026223
76234,0.020547
76240,0.001603
76253,0.008376
76265,0.00098
76266,0.003149
76278,0.000577
76280,0.002477
76285,0.00044
76290,0.001781
76294,0.002986
76295,0.001639
76296,0.004177
76307,0.012116
76318,0.000538
76323,0.031078
76324,0.004685
76325,0.003198
76327,0.002524
76329,0.001513
76330,0.003995
76331,0.001731
76333,0.00365
76335,0.010819
76342,0.034307
76345,0.012612
76347,0.074856
76357,0.000599
76358,0.000563
76359,0.002255
76362,0.003938
76364,0.011049
76377,0.003585
76381,0.011762
76383,0.002779
76387,0.006385
76388,0.001572
76391,0.797654
76395,0.00902
76398,0.46098
76413,0.003245
76416,0.002954
76418,0.002608
76419,0.005123
76424,0.000966
76427,0.001329
76440,0.021529
76442,0.002493
76443,0.011795
76456,0.01122
76458,0.035798
76459,0.002192
76469,0.021571
76472,0.003462
76476,0.001022
76477,0.676734
76486,0.298364
76487,0.638857
76490,0.010308
76492,0.029268
76512,0.117012
76515,0.001201
76516,0.003038
76524,0.014347
76526,0.000648
76527,0.006828
76529,0.036002
76533,0.002629
76541,0.003588
76544,0.001686
76547,0.002476
76557,0.006993
76568,0.001017
76578,0.011237
76582,0.040359
76585,0.000976
76587,0.003191
76590,0.004765
76591,0.002408
76592,0.009131
76594,0.001471
76608,0.005496
76610,0.003887
76618,0.003456
76638,0.086701
76646,0.011791
76660,0.00547
76663,0.005273
76672,0.003573
76682,0.002633
76690,0.043957
76696,0.038586
76700,0.008634
76707,0.003261
76710,0.003089
76711,0.001428
76712,0.007453
76716,0.003478
76718,0.009646
76725,0.034202
76728,0.017851
76734,0.003025
76742,0.003168
76744,0.008952
76748,0.003655
76751,0.008666
76762,0.004341
76765,0.003142
76767,0.0038
76768,0.007211
76769,0.000685
76771,0.003031
76786,0.829109
76787,0.382896
76798,0.000456
76799,0.027999
76800,0.015913
76801,0.000787
76808,0.00738
76816,0.001031
76817,0.002134
76827,0.001628
76829,0.011078
76830,0.00281
76831,0.0147
76841,0.008175
76843,0.001519
76851,0.004114
76852,0.001823
76854,0.002438
76861,0.003754
76862,0.008664
76869,0.000927
76871,0.000463
76881,0.004943
76882,0.028834
76884,0.002287
76900,0.001181
76902,0.009029
76906,0.002782
76913,0.018433
76916,0.006833
76917,0.003694
76918,0.013939
76930,0.001382
76936,0.001786
76938,0.000885
76948,0.006941
76957,0.003062
76958,0.003267
76959,0.00123
76966,0.013406
76972,0.560003
76975,0.323673
76979,0.015472
76987,0.001953
76989,0.002715
76994,0.004246
76996,0.006746
76999,0.001642
77007,0.010333
77010,0.004533
77013,0.032408
77022,0.001781
77024,0.008704
77027,0.003534
77030,0.003405
77039,0.000682
77049,0.00199
77058,0.022424
77061,0.002279
77069,0.00265
77072,0.005376
77076,0.001887
77077,0.011452
77080,0.002117
77081,0.280505
77084,0.73526
77109,0.032639
77124,0.001442
77136,0.018214
77137,0.011269
77138,0.004343
77139,0.00575
77148,0.005214
77154,0.014356
77155,0.733314
77168,0.000481
77178,0.004408
77183,0.100417
77185,0.001639
77189,0.002122
77190,0.005374
77207,0.002552
77208,0.001544
77222,0.001614
77223,0.030735
77246,0.005388
77247,0.007041
77250,0.015209
77265,0.00052
77266,0.00103
77268,0.004532
77274,0.004212
77275,0.001906
77282,0.597543
77294,0.022482
77304,0.041691
77308,0.001969
77309,0.009927
77311,0.000398
77312,0.00876
77330,0.001543
77333,0.007554
77351,0.011624
77352,0.000967
77364,0.000466
77366,0.003507
77368,0.005223
77374,0.000686
77377,0.007289
77383,0.003643
77387,0.003788
77390,0.007135
77395,0.163284
77400,0.002739
77407,0.0026
77417,0.011833
77419,0.00193
77450,0.410064
77452,0.000276
77456,0.002873
77464,0.007614
77473,0.007301
77477,0.007296
77480,0.679982
77488,0.004882
77490,0.003551
77491,0.049575
77496,0.004895
77498,0.000275
77505,0.0174
77508,0.019022
77513,0.002283
77526,0.000382
77528,0.000956
77546,0.00711
77550,0.000594
77551,0.022414
77552,0.000915
77554,0.006055
77556,0.001278
77563,0.001859
77568,0.00226
77569,0.003468
77572,0.02244
77579,0.003058
77583,0.001768
77585,0.003049
77591,0.002435
77593,0.005228
77595,0.003039
77597,0.012506
77601,0.012762
77608,0.005985
77612,0.002899
77620,0.004457
77621,0.003789
77628,0.0007
77630,0.007715
77631,0.011451
77635,0.003669
77637,0.003133
77638,0.008493
77641,0.000561
77642,0.002548
77643,0.017213
77646,0.005204
77651,0.001463
77653,0.000629
77655,0.001209
77661,0.001235
77662,0.013897
77663,0.003713
77666,0.00803
77668,0.007425
77670,2.2e-05
77673,0.001146
77674,0.000103
77675,0.001145
